practice_id,wave,method,contactable,sent,delivery_success,hits
J83058,3,p,1,1,,0
J83603,3,p,1,1,,1
K81018,3,p,1,1,,0
K81032,3,p,1,1,,0
K81034,3,p,1,1,,0
K82042,3,p,1,1,,0
K82049,3,p,1,1,,0
K82055,3,p,1,1,,0
K83008,3,p,1,1,,0
K83023,3,p,1,1,,0
K84040,3,p,1,1,,0
K84047,3,p,1,1,,0
K84052,3,p,1,1,,0
K84056,3,p,1,1,,0
K84058,3,p,1,1,,0
K84063,3,p,1,1,,0
K84082,3,p,1,1,,0
L81004,3,p,1,1,,0
L81032,3,p,1,1,,0
L81036,3,p,1,1,,0
L81053,3,p,1,1,,0
L81064,3,p,1,1,,0
L81070,3,p,1,1,,0
L81090,3,p,1,1,,0
L81649,3,p,1,1,,0
L82012,3,p,1,1,,0
L82022,3,p,1,1,,0
L82038,3,p,1,1,,0
L82043,3,p,1,1,,0
L82058,3,p,1,1,,0
L83014,3,p,1,1,,0
L83027,3,p,1,1,,0
L84006,3,p,1,1,,0
L84030,3,p,1,1,,0
L84042,3,p,1,1,,0
L84065,3,p,1,1,,0
L84075,3,p,1,1,,0
L84606,3,p,1,1,,0
M81033,3,p,1,1,,0
M81042,3,p,1,1,,0
M81077,3,p,1,1,,0
M81600,3,p,1,1,,0
M81627,3,p,1,1,,0
M82601,3,p,1,1,,0
M83065,3,p,1,1,,0
M83070,3,p,1,1,,0
M83130,3,p,1,1,,0
M84046,3,p,1,1,,0
M84617,3,p,1,1,,0
M84627,3,p,1,1,,0
M85027,3,p,1,1,,0
M85043,3,p,1,1,,0
M85077,3,p,1,1,,0
M85092,3,p,1,1,,0
M86021,3,p,1,1,,0
M86044,3,p,1,1,,0
M88612,3,p,1,1,,0
M92647,3,p,1,1,,0
N81005,3,p,1,1,,0
N81037,3,p,1,1,,0
N81120,3,p,1,1,,0
N81642,3,p,1,1,,0
N82004,3,p,1,1,,0
N82060,3,p,1,1,,0
N82662,3,p,1,1,,0
N85002,3,p,1,1,,0
N85016,3,p,1,1,,0
N85021,3,p,1,1,,0
N85034,3,p,1,1,,0
N85047,3,p,1,1,,0
N85648,3,p,1,1,,0
P81082,3,p,1,1,,0
P81096,3,p,1,1,,0
P81146,3,p,1,1,,0
P81184,3,p,1,1,,0
P82014,3,p,1,1,,0
P84051,3,p,1,1,,0
P84071,3,p,1,1,,0
P84631,3,p,1,1,,0
P85006,3,p,1,1,,0
P85614,3,p,1,1,,0
P87016,3,p,1,1,,0
P87627,3,p,1,1,,0
P87651,3,p,1,1,,0
P89602,3,p,1,1,,0
P91006,3,p,1,1,,0
P91008,3,p,1,1,,0
P91013,3,p,1,1,,0
P91035,3,p,1,1,,0
P91615,3,p,1,1,,0
P91631,3,p,1,1,,0
P92639,3,p,1,1,,0
Y00092,3,p,1,1,,0
Y00984,3,p,1,1,,0
Y01127,3,p,1,1,,0
Y01794,3,p,1,1,,0
Y02414,3,p,1,1,,0
Y02423,3,p,1,1,,0
Y02462,3,p,1,1,,0
Y02807,3,p,1,1,,0
Y02986,3,p,1,1,,0
